"Date","Price","Open","High","Low","Vol.","Change %"
"05/25/1987","465.45","466.96","465.45","465.45","","0.31%"
"05/22/1987","464.00","474.94","464.00","464.00","","-1.17%"
"05/21/1987","469.47","473.95","469.47","469.47","","-1.15%"
"05/20/1987","474.94","482.98","474.94","474.94","","1.09%"
"05/19/1987","469.80","472.96","469.80","469.80","","-0.82%"
"05/18/1987","473.69","478.70","473.69","473.69","","1.33%"
"05/15/1987","467.49","470.99","467.49","467.49","","0.82%"
"05/14/1987","463.67","465.12","463.67","463.67","","1.22%"
"05/13/1987","458.06","461.49","458.06","458.06","","-0.16%"
"05/12/1987","458.79","462.22","458.79","458.79","","0.68%"
"05/11/1987","455.69","456.09","455.69","455.69","","0.25%"
"05/08/1987","454.57","458.00","454.57","454.57","","-0.62%"
"05/07/1987","457.41","459.38","457.41","457.41","","-0.16%"
"05/06/1987","458.16","459.36","458.16","458.16","","0.02%"
"05/05/1987","458.05","465.76","458.05","458.05","","-0.43%"
"05/04/1987","460.01","460.01","460.01","460.01","","0.76%"
"05/01/1987","456.53","456.53","456.53","456.53","","0.65%"
"04/30/1987","453.60","455.45","453.60","453.60","","0.43%"
"04/29/1987","451.65","452.52","451.65","451.65","","0.00%"
"04/28/1987","451.65","457.08","451.65","451.65","","1.79%"
"04/27/1987","443.72","477.60","443.72","443.72","","-3.93%"
"04/24/1987","461.86","466.85","461.86","461.86","","0.47%"
"04/23/1987","459.68","459.68","459.68","459.68","","2.20%"
"04/22/1987","449.80","450.34","449.80","449.80","","0.58%"
"04/21/1987","447.19","459.14","447.19","447.19","","-1.18%"
"04/20/1987","452.52","452.52","452.52","452.52","","2.18%"
"04/16/1987","442.85","442.85","442.85","442.85","","0.25%"
"04/15/1987","441.76","450.89","441.76","441.76","","-1.91%"
"04/14/1987","450.34","450.34","450.34","450.34","","2.85%"
"04/13/1987","437.85","438.29","437.85","437.85","","1.30%"
"04/10/1987","432.21","434.92","432.21","432.21","","0.05%"
"04/09/1987","431.99","431.99","431.99","431.99","","2.95%"
"04/08/1987","419.61","423.08","419.61","419.61","","-0.57%"
"04/07/1987","422.00","422.32","422.00","422.00","","0.81%"
"04/06/1987","418.63","422.11","418.63","418.63","","-0.13%"
"04/03/1987","419.18","419.61","419.18","419.18","","0.39%"
"04/02/1987","417.55","421.56","417.55","417.55","","0.13%"
"04/01/1987","417.00","419.72","417.00","417.00","","-0.18%"
"03/31/1987","417.76","422.32","417.76","417.76","","-0.70%"
"03/30/1987","420.69","427.65","420.69","420.69","","0.18%"
"03/27/1987","419.94","419.94","419.94","419.94","","2.17%"
"03/26/1987","411.03","412.66","411.03","411.03","","-0.21%"
"03/25/1987","411.90","415.37","411.90","411.90","","-0.26%"
"03/24/1987","412.99","412.99","412.99","412.99","","1.25%"
"03/23/1987","407.88","409.29","407.88","407.88","","0.97%"
"03/20/1987","403.97","405.49","403.97","403.97","","0.13%"
"03/19/1987","403.43","404.95","403.43","403.43","","-0.32%"
"03/18/1987","404.73","406.79","404.73","404.73","","0.54%"
"03/17/1987","402.56","406.58","402.56","402.56","","-0.64%"
"03/16/1987","405.17","405.49","405.17","405.17","","0.19%"
"03/13/1987","404.40","409.29","404.40","404.40","","-0.93%"
"03/12/1987","408.21","409.83","408.21","408.21","","0.40%"
"03/11/1987","406.58","407.66","406.58","406.58","","0.21%"
"03/10/1987","405.71","405.82","405.71","405.71","","0.43%"
"03/09/1987","403.97","405.71","403.97","403.97","","-0.46%"
"03/06/1987","405.82","407.88","405.82","405.82","","-1.11%"
"03/05/1987","410.38","411.90","410.38","410.38","","1.07%"
"03/04/1987","406.03","407.88","406.03","406.03","","0.40%"
"03/03/1987","404.40","404.62","404.40","404.40","","0.05%"
"03/02/1987","404.19","405.71","404.19","404.19","","-0.27%"
"02/27/1987","405.27","407.12","405.27","405.27","","0.35%"
"02/26/1987","403.86","404.95","403.86","403.86","","-0.46%"
"02/25/1987","405.71","407.88","405.71","405.71","","1.06%"
"02/24/1987","401.47","402.56","401.47","401.47","","-0.49%"
"02/23/1987","403.43","405.71","403.43","403.43","","1.03%"
"02/20/1987","399.30","399.84","399.30","399.30","","1.46%"
"02/19/1987","393.55","395.28","393.55","393.55","","0.64%"
"02/18/1987","391.05","393.44","391.05","391.05","","-0.77%"
"02/17/1987","394.09","397.24","394.09","394.09","","-0.71%"
"02/16/1987","396.91","397.78","396.91","396.91","","0.00%"
"02/13/1987","396.91","397.45","396.91","396.91","","-0.87%"
"02/12/1987","400.39","402.78","400.39","400.39","","-0.03%"
"02/11/1987","400.50","403.32","400.50","400.50","","-0.51%"
"02/10/1987","402.56","404.73","402.56","402.56","","-0.78%"
"02/09/1987","405.71","406.36","405.71","405.71","","0.65%"
"02/06/1987","403.10","404.73","403.10","403.10","","1.01%"
"02/05/1987","399.08","402.78","399.08","399.08","","-0.92%"
"02/04/1987","402.78","405.17","402.78","402.78","","0.74%"
"02/03/1987","399.84","403.86","399.84","399.84","","-1.60%"
"02/02/1987","406.36","407.34","406.36","406.36","","0.73%"
"01/30/1987","403.43","411.68","403.43","403.43","","-1.41%"
"01/29/1987","409.18","410.81","409.18","409.18","","0.56%"
"01/28/1987","406.90","417.55","406.90","406.90","","-1.03%"
"01/27/1987","411.14","411.68","411.14","411.14","","0.93%"
"01/26/1987","407.34","407.34","407.34","407.34","","1.13%"
"01/23/1987","402.78","407.66","402.78","402.78","","-1.46%"
"01/22/1987","408.75","411.36","408.75","408.75","","0.53%"
"01/21/1987","406.58","408.97","406.58","406.58","","-1.83%"
"01/20/1987","414.18","419.61","414.18","414.18","","-1.73%"
"01/19/1987","421.46","423.41","421.46","421.46","","1.47%"
"01/16/1987","415.37","416.79","415.37","415.37","","0.18%"
