Unnamed: 0,Date,Fed Rate,Close,CPI,Open,DXY,SPX,t
10892,2022-01-03,0.00494743351886209,-0.2425250574883601,1.0,6.365615782736936,-0.04495979644946888,-0.2046924564578995,0.008064516129032258
10893,2022-01-04,0.00494743351886209,-0.2470738937131052,0.1788578275126082,6.230660408358093,-0.1077958789566995,-0.2077438103200665,0.01075268817204301
10894,2022-01-05,0.00494743351886209,-0.2551119471990292,0.3531809397996027,6.209116785724061,-0.140316818641937,-0.2709533090862821,0.01344086021505376
10895,2022-01-06,0.00494743351886209,-0.2349174946725713,0.4400879560687752,6.108244378372724,-0.1421796672587809,-0.3017796953649582,0.01612903225806452
10896,2022-01-07,0.00494743351886209,-0.2303080946352613,-0.0037844003685162,6.040144999932495,-0.1228938474809743,-0.2957344275445248,0.01881720430107527
10897,2022-01-10,0.00494743351886209,-0.1907104253783075,0.1877284325991915,6.024623169536797,-0.04754006081132878,-0.3119910345937841,0.02688172043010753
10898,2022-01-11,0.00494743351886209,-0.1932149698065381,-0.03236007722952313,6.051808633204685,-0.07157540025663456,-0.3133243861971721,0.02956989247311828
10899,2022-01-12,0.00494743351886209,-0.041288667838054,-0.09836217426993525,6.140527026890433,-0.01811857331501382,-0.2726992412574069,0.03225806451612903
10900,2022-01-13,0.00494743351886209,-0.02018150861257443,0.0,6.152151133603102,-0.07734408579961788,-0.3310006133351951,0.03494623655913978
10901,2022-01-14,0.00494743351886209,0.03883047200773784,0.0,6.140729185268045,-0.05083506758078157,-0.2954102516879905,0.03763440860215054
10902,2022-01-17,0.00494743351886209,0.06608606063517541,0.0,6.125061911003144,-0.02468646621244197,-0.2004081138379331,0.0456989247311828
10903,2022-01-18,0.00494743351886209,0.01072713589227941,0.0,6.131362513772038,0.04110297609504252,-0.2227606958380414,0.04838709677419355
10904,2022-01-19,0.00494743351886209,-0.001689036419221887,0.0,6.110877131507394,0.1750351709266873,-0.2170314697902918,0.0510752688172043
10905,2022-01-20,0.00494743351886209,-0.0390262826231785,0.0,6.200534371978152,0.1737244037100364,-0.1816276042347383,0.05376344086021505
10906,2022-01-21,0.00494743351886209,-0.05256308160349731,0.0,6.194975016593833,0.1709048388180028,-0.1669365366164762,0.0564516129032258
10907,2022-01-24,0.00494743351886209,-0.04155746702160285,0.0,6.180958702412759,0.1862418714688277,-0.1290394945668915,0.06451612903225806
10908,2022-01-25,0.00494743351886209,-0.04046927253004155,0.0,6.210777063110475,0.1642858378441124,-0.07912650423531635,0.06720430107526881
10909,2022-01-26,0.00494743351886209,-0.04103201672146226,0.0,6.226444337375377,0.08012735528167135,-0.09253421924640211,0.06989247311827956
10910,2022-01-27,0.00494743351886209,-0.01174176526919788,0.0,6.126881336401648,0.04273148476304133,-0.06453309049822478,0.07258064516129033
10911,2022-01-28,0.00494743351886209,-0.04271168826506159,0.0,6.054441251090813,-0.02950351334134907,-0.04295897242506101,0.07526881720430108
10912,2022-01-31,0.00494743351886209,-0.02072459688536462,0.0,6.035067739903031,-0.01170680189018415,0.02281501136340978,0.08333333333333333
10913,2022-02-01,0.00494743351886209,-0.01395083749681561,0.0,6.053700003706236,-0.04657532863318417,0.07326109933269342,0.08602150537634409
10914,2022-02-02,0.00494743351886209,0.03568223516086304,0.0,6.067918476264921,-0.005557889525774729,0.1083429541571267,0.08870967741935484
10915,2022-02-03,0.00494743351886209,0.06093894813467644,0.0,6.088976640599467,-0.02922199303516749,0.04716555631557867,0.0913978494623656
10916,2022-02-04,0.00494743351886209,0.09259128457093652,0.0,6.080923998557936,-0.0126570731093203,0.02465267443207796,0.09408602150537634
10917,2022-02-07,0.00494743351886209,0.1579899404166419,0.0,6.088302779340761,-0.08477806551622147,0.04361348132485832,0.1021505376344086
10918,2022-02-08,0.00494743351886209,0.2181639562609509,0.0,6.134125344932731,-0.1624598519484208,0.05603286137101879,0.1048387096774194
10919,2022-02-09,0.00494743351886209,0.2144633196403562,0.0,6.15252175729539,-0.1401205663868712,-0.03974833293805759,0.1075268817204301
10920,2022-02-10,0.00494743351886209,0.2233376916497817,0.0,6.175736277657792,-0.07920114103852348,-0.09150508693340957,0.1102150537634409
10921,2022-02-11,0.00494743351886209,0.2031135520991629,0.0,6.156564924847623,-0.006671500407368986,-0.1456947217842345,0.1129032258064516
10922,2022-02-14,0.00494743351886209,0.2205529106800812,0.0,6.272132130715606,0.01908159546212929,-0.1376150680784679,0.1209677419354839
10923,2022-02-15,0.00494743351886209,0.2052506143820985,0.0,6.303769916811827,0.1035021560889499,-0.2071998449056379,0.1236559139784946
10924,2022-02-16,0.00494743351886209,0.1539703876747348,0.0,6.24467228442336,0.1627351638053871,-0.1547629555488183,0.1263440860215054
10925,2022-02-17,0.00494743351886209,0.1717079814566917,0.0,6.29669437359542,0.1275953858847212,-0.1136891719966067,0.1290322580645161
10926,2022-02-18,0.00494743351886209,0.2137644220463065,0.0,6.394741186737062,0.1354029725766097,-0.1396994647310512,0.1317204301075269
10927,2022-02-21,0.00494743351886209,0.1926934194451492,0.0,6.40302968021914,0.1979732848831518,-0.1567814433771925,0.1397849462365591
10928,2022-02-22,0.00494743351886209,0.151135717894601,0.0,6.421527171770604,0.1810934382581226,-0.08168289856031073,0.1424731182795699
10929,2022-02-23,0.00494743351886209,0.1891627245949031,0.0,6.396425839883826,0.237616011418169,-0.05613644314421351,0.1451612903225807
10930,2022-02-24,0.00494743351886209,0.2668108652207384,0.0,6.428602714987011,0.2834359865410896,-0.06869439685177418,0.1478494623655914
10931,2022-02-25,0.00494743351886209,0.3356493251285091,0.0,6.41364299504375,0.3851740072804408,-0.1460347824492331,0.1505376344086022
10932,2022-02-28,0.00494743351886209,0.2059030001257611,0.0,6.471965686984706,0.4101600177285072,-0.134939003059608,0.1586021505376344
10933,2022-03-01,0.00494743351886209,0.2157720712088259,0.0,6.429276576245717,0.3088583856560617,-0.08064686317159171,0.1693548387096774
