Unnamed: 0,Date,Fed Rate,Close,CPI,Open,DXY,SPX,t
10892,2022-01-03,0.00494743351886209,0.01729523056380954,1.0,0.01746009809776509,-0.04495979644946888,0.0006524190511627731,0.008064516129032258
10893,2022-01-04,0.00494743351886209,0.01434521942805063,0.1788578275126082,0.01797428772896863,-0.1077958789566995,-0.0007629206248464961,0.01075268817204301
10894,2022-01-05,0.00494743351886209,0.00388951311573983,0.3531809397996027,0.01499968475811241,-0.140316818641937,-0.06606373975741038,0.01344086021505376
10895,2022-01-06,0.00494743351886209,0.01732215129169704,0.4400879560687752,0.003393533589315368,-0.1421796672587809,-0.0998072280495588,0.01612903225806452
10896,2022-01-07,0.00494743351886209,0.01137717161370954,-0.0037844003685162,0.01835961894724748,-0.1228938474809743,-0.1009246318778649,0.01881720430107527
10897,2022-01-10,0.00494743351886209,0.03874119170082014,0.1877284325991915,0.01108572735441321,-0.04754006081132878,-0.1268342497618206,0.02688172043010753
10898,2022-01-11,0.00494743351886209,0.02077198918495714,-0.03236007722952313,0.03878213676416119,-0.07157540025663456,-0.1404483091247523,0.02956989247311828
10899,2022-01-12,0.00494743351886209,0.0615333590890696,-0.09836217426993525,0.01846958534883957,-0.01811857331501382,-0.1841937327869147,0.03225806451612903
10900,2022-01-13,0.00494743351886209,0.05740866508831207,0.0,0.06345352253719928,-0.07734408579961788,-0.2617759583085986,0.03494623655913978
10901,2022-01-14,0.00494743351886209,0.0762431957433363,0.0,0.05798205343107408,-0.05083506758078157,-0.2574608777168085,0.03763440860215054
10902,2022-01-17,0.00494743351886209,0.05977907689959087,0.0,0.07707915163826641,-0.02468646621244197,-0.1973438624769928,0.0456989247311828
10903,2022-01-18,0.00494743351886209,0.004050743537006343,0.0,0.0595357158967299,0.04110297609504252,-0.2199752640960177,0.04838709677419355
10904,2022-01-19,0.00494743351886209,-0.02525000329805459,0.0,0.00522494593360668,0.1750351709266873,-0.2277604585840976,0.0510752688172043
10905,2022-01-20,0.00494743351886209,-0.0586377914448835,0.0,-0.02573004397678088,0.1737244037100364,-0.1892399738649881,0.05376344086021505
10906,2022-01-21,0.00494743351886209,-0.06256221723071904,0.0,-0.05967453493812573,0.1709048388180028,-0.1669365366164847,0.0564516129032258
10907,2022-01-24,0.00494743351886209,-0.05155660264881257,0.0,-0.06382373674473539,0.1862418714688277,-0.1290394945668862,0.06451612903225806
10908,2022-01-25,0.00494743351886209,-0.05046840815725729,0.0,-0.05177328931640802,0.1642858378441124,-0.07912650423532523,0.06720430107526881
10909,2022-01-26,0.00494743351886209,-0.05103115234867198,0.0,-0.05147332977606393,0.08012735528167135,-0.09253421924638779,0.06989247311827956
10910,2022-01-27,0.00494743351886209,-0.02174090089642563,0.0,-0.05372250507236313,0.04273148476304133,-0.06453309049824296,0.07258064516129033
10911,2022-01-28,0.00494743351886209,-0.05271082389227733,0.0,-0.02191355099773587,-0.02950351334134907,-0.0429589724250562,0.07526881720430108
10912,2022-01-31,0.00494743351886209,-0.03072373251258637,0.0,-0.05301180666798941,-0.01170680189018415,0.02281501136340967,0.08333333333333333
10913,2022-02-01,0.00494743351886209,-0.02394997312400731,0.0,-0.03081001219649896,-0.04657532863318417,0.07326109933269308,0.08602150537634409
10914,2022-02-02,0.00494743351886209,0.0256830995336353,0.0,-0.02515212043371205,-0.005557889525774729,0.1083429541571354,0.08870967741935484
10915,2022-02-03,0.00494743351886209,0.05093981250746071,0.0,0.02827333527476851,-0.02922199303516749,0.04716555631558766,0.0913978494623656
10916,2022-02-04,0.00494743351886209,0.0825921489437088,0.0,0.05209668584431408,-0.0126570731093203,0.02465267443206862,0.09408602150537634
10917,2022-02-07,0.00494743351886209,0.1479908047894382,0.0,0.08372313200451066,-0.08477806551622147,0.04361348132485811,0.1021505376344086
10918,2022-02-08,0.00494743351886209,0.2081648206337351,0.0,0.1497354467478423,-0.1624598519484208,0.05603286137101852,0.1048387096774194
10919,2022-02-09,0.00494743351886209,0.2044641840131405,0.0,0.2112123647685233,-0.1401205663868712,-0.03974833293805279,0.1075268817204301
10920,2022-02-10,0.00494743351886209,0.2133385560225779,0.0,0.2104954715726974,-0.07920114103852348,-0.09150508693340914,0.1102150537634409
10921,2022-02-11,0.00494743351886209,0.1931144164719352,0.0,0.2157514746021463,-0.006671500407368986,-0.1456947217842477,0.1129032258064516
10922,2022-02-14,0.00494743351886209,0.2105537750528894,0.0,0.1946826461610826,0.01908159546212929,-0.1376150680784672,0.1209677419354839
10923,2022-02-15,0.00494743351886209,0.1952514787548588,0.0,0.2128735334527433,0.1035021560889499,-0.207199844905623,0.1236559139784946
10924,2022-02-16,0.00494743351886209,0.143971252047519,0.0,0.1986341282033843,0.1627351638053871,-0.1547629555488176,0.1263440860215054
10925,2022-02-17,0.00494743351886209,0.1617088458294879,0.0,0.2008804933761471,0.1275953858847212,-0.1136891719966154,0.1290322580645161
10926,2022-02-18,0.00494743351886209,0.2037652864190908,0.0,0.1677866910315694,0.1354029725766097,-0.1396994647310413,0.1317204301075269
10927,2022-02-21,0.00494743351886209,0.1826942838179454,0.0,0.2099264837676861,0.1979732848831518,-0.1567814433771918,0.1397849462365591
10928,2022-02-22,0.00494743351886209,0.1411365822673732,0.0,0.1874872152501286,0.1810934382581226,-0.08168289856031498,0.1424731182795699
10929,2022-02-23,0.00494743351886209,0.1791635889676993,0.0,0.1434184075588932,0.237616011418169,-0.05613644314420862,0.1451612903225807
10930,2022-02-24,0.00494743351886209,0.2568117295935227,0.0,0.1958378357888956,0.2834359865410896,-0.06869439685177385,0.1478494623655914
10931,2022-02-25,0.00494743351886209,0.3256501895012934,0.0,0.2606737604961353,0.3851740072804408,-0.1460347824492417,0.1505376344086022
